 INFO - loading recordio ../datasets/renren/train.rec...
 INFO - Epoch[0] Batch [1480]	Speed: 204.34 samples/sec	acc=0.395455
 INFO - Epoch[0] Batch [1500]	Speed: 211.61 samples/sec	acc=0.385682
 INFO - Epoch[0] Batch [1520]	Speed: 196.14 samples/sec	acc=0.379318
 INFO - Epoch[0] Batch [1540]	Speed: 204.74 samples/sec	acc=0.380455
 INFO - Epoch[0] Batch [1560]	Speed: 203.22 samples/sec	acc=0.374773
 INFO - Epoch[0] Batch [1580]	Speed: 204.53 samples/sec	acc=0.381136
 INFO - Epoch[0] Batch [1600]	Speed: 200.19 samples/sec	acc=0.365682
 INFO - Epoch[0] Batch [1620]	Speed: 197.37 samples/sec	acc=0.363864
 INFO - Epoch[0] Batch [1640]	Speed: 193.68 samples/sec	acc=0.375455
 INFO - Epoch[0] Batch [1660]	Speed: 202.05 samples/sec	acc=0.367500
 INFO - Epoch[0] Batch [1680]	Speed: 196.21 samples/sec	acc=0.362500
 INFO - Epoch[0] Batch [1700]	Speed: 197.01 samples/sec	acc=0.364318
 INFO - Epoch[0] Batch [1720]	Speed: 198.24 samples/sec	acc=0.373409
 INFO - Epoch[0] Batch [1740]	Speed: 197.67 samples/sec	acc=0.364545
 INFO - Epoch[0] Batch [1760]	Speed: 196.74 samples/sec	acc=0.371364
 INFO - Epoch[0] Batch [1780]	Speed: 191.85 samples/sec	acc=0.367500
 INFO - Epoch[0] Batch [1800]	Speed: 189.04 samples/sec	acc=0.375455
 INFO - Epoch[0] Batch [1820]	Speed: 191.63 samples/sec	acc=0.373864
 INFO - Epoch[0] Batch [1840]	Speed: 191.04 samples/sec	acc=0.377045
 INFO - Epoch[0] Batch [1860]	Speed: 187.34 samples/sec	acc=0.374318
 INFO - Epoch[0] Batch [1880]	Speed: 193.16 samples/sec	acc=0.367955
 INFO - Epoch[0] Batch [1900]	Speed: 195.12 samples/sec	acc=0.370909
 INFO - Epoch[0] Batch [1920]	Speed: 187.23 samples/sec	acc=0.365227
 INFO - Epoch[0] Batch [1940]	Speed: 192.03 samples/sec	acc=0.369773
 INFO - Epoch[0] Batch [1960]	Speed: 193.17 samples/sec	acc=0.378636
 INFO - Epoch[0] Batch [1980]	Speed: 190.54 samples/sec	acc=0.365455
 INFO - Saved checkpoint to "/disk1/meiyi/models/insightface/model_r50_v3_2/model_r50_v3-0002.params"
 INFO - Epoch[0] Batch [2000]	Speed: 59.95 samples/sec	acc=0.361364
 INFO - Epoch[0] Batch [2020]	Speed: 212.52 samples/sec	acc=0.365455
 INFO - Epoch[0] Batch [2040]	Speed: 201.07 samples/sec	acc=0.364545
 INFO - Epoch[0] Batch [2060]	Speed: 193.10 samples/sec	acc=0.365227
 INFO - Epoch[0] Batch [2080]	Speed: 193.93 samples/sec	acc=0.360000
 INFO - Epoch[0] Batch [2100]	Speed: 191.57 samples/sec	acc=0.361364
 INFO - Epoch[0] Batch [2120]	Speed: 201.53 samples/sec	acc=0.360227
 INFO - Epoch[0] Batch [2140]	Speed: 203.53 samples/sec	acc=0.373182
 INFO - Epoch[0] Batch [2160]	Speed: 193.19 samples/sec	acc=0.365455
 INFO - Epoch[0] Batch [2180]	Speed: 202.35 samples/sec	acc=0.375909
 INFO - Epoch[0] Batch [2200]	Speed: 196.25 samples/sec	acc=0.356591
 INFO - Epoch[0] Batch [2220]	Speed: 201.00 samples/sec	acc=0.354318
 INFO - Epoch[0] Batch [2240]	Speed: 200.27 samples/sec	acc=0.369773
 INFO - Epoch[0] Batch [2260]	Speed: 199.09 samples/sec	acc=0.360909
 INFO - Epoch[0] Batch [2280]	Speed: 206.04 samples/sec	acc=0.346364
 INFO - Epoch[0] Batch [2300]	Speed: 199.83 samples/sec	acc=0.362500
 INFO - Epoch[0] Batch [2320]	Speed: 201.02 samples/sec	acc=0.366818
 INFO - Epoch[0] Batch [2340]	Speed: 201.32 samples/sec	acc=0.371818
 INFO - Epoch[0] Batch [2360]	Speed: 200.70 samples/sec	acc=0.352955
 INFO - Epoch[0] Batch [2380]	Speed: 205.44 samples/sec	acc=0.352045
 INFO - Epoch[0] Batch [2400]	Speed: 201.05 samples/sec	acc=0.350909
 INFO - Epoch[0] Batch [2420]	Speed: 200.69 samples/sec	acc=0.361364
 INFO - Epoch[0] Batch [2440]	Speed: 207.46 samples/sec	acc=0.353182
 INFO - Epoch[0] Batch [2460]	Speed: 202.46 samples/sec	acc=0.360455
 INFO - Epoch[0] Batch [2480]	Speed: 200.03 samples/sec	acc=0.362727
 INFO - Epoch[0] Batch [2500]	Speed: 210.50 samples/sec	acc=0.361364
