
date_dir: /home/meiyiyang/Face/insightface/datasets/faces_emore
prefix: /data/meiyi/models/mobile/model_mobile2_emore_v1_0/model_mobile2_emore_v1
tag: mobile2_emore_v1
pretrain: 
per_batch_size: 128
save: 1, max_steps: 350000, lr: 0.10000, verbose: 1000, margin_a: 1.00, margin_m: 0.30, margin_b: 0.20

version_se: 0
do_save: True
verbose: 1000
cutoff: 0
version_input: 1
rand_mirror: 1
emb_size: 512
ckpt: 1
tag: mobile2_emore_v1
num_layers: 2
use_deformable: 0
config_dir: /home/meiyiyang/Face/insightface/output/config
ctx_num: 4
do_save_threshold: 0.99
scale: 0.9993
data_dir: /home/meiyiyang/Face/insightface/datasets/faces_emore
network: m2
margin_s: 64.0
center_alpha: 0.5
version_act: prelu
result_dir: /home/meiyiyang/Face/insightface/output/result
beta_freeze: 0
lr: 0.1
triplet_bag_size: 3600
margin_m: 0.3
num_classes: 85742
end_epoch: 100000
margin_a: 1.0
triplet_max_ap: 0.0
lr_steps: 
log_dir: /home/meiyiyang/Face/insightface/output/log
last_epoch: 0
loss_type: 4
wd: 0.0005
power: 1.0
version_unit: 3
batch_size: 512
beta: 1000.0
mom: 0.9
margin_b: 0.2
triplet_alpha: 0.3
easy_margin: 0
version_output: E
image_channel: 3
gamma: 0.12
target: lfw,classify_megaface
image_w: 112
rescale_threshold: 0
images_per_identity: 0
prefix: /data/meiyi/models/mobile/model_mobile2_emore_v1_0/model_mobile2_emore_v1
fc7_wd_mult: 1.0
per_batch_size: 128
beta_min: 5.0
center_scale: 0.003
pretrained: 
fine_tune: 0
image_h: 112
max_steps: 350000
margin: 4
bn_mom: 0.9

20181027-082918	120000	120	0.1000	lfw	0.98167	0.00641	0.94233	0.01909	classify_megaface	0.82600	0.00000	0.00000	0.00000	
20181027-083921	121000	121	0.1000	lfw	0.98267	0.00704	0.92767	0.02098	classify_megaface	0.84453	0.00000	0.00000	0.00000	
20181027-084929	122000	122	0.1000	lfw	0.98250	0.00731	0.93300	0.01798	classify_megaface	0.84037	0.00000	0.00000	0.00000	
20181027-085925	123000	123	0.1000	lfw	0.98183	0.00728	0.92733	0.02529	classify_megaface	0.83117	0.00000	0.00000	0.00000	
20181027-090923	124000	124	0.1000	lfw	0.98317	0.00519	0.95100	0.01739	classify_megaface	0.85746	0.00000	0.00000	0.00000	
20181027-091923	125000	125	0.1000	lfw	0.98400	0.00659	0.93867	0.01551	classify_megaface	0.83527	0.00000	0.00000	0.00000	
20181027-092925	126000	126	0.1000	lfw	0.98233	0.00473	0.93300	0.01952	classify_megaface	0.84472	0.00000	0.00000	0.00000	
20181027-093921	127000	127	0.1000	lfw	0.98350	0.00664	0.94733	0.01541	classify_megaface	0.84952	0.00000	0.00000	0.00000	
20181027-094920	128000	128	0.1000	lfw	0.98167	0.00453	0.93367	0.02111	classify_megaface	0.83357	0.00000	0.00000	0.00000	
20181027-095917	129000	129	0.1000	lfw	0.98317	0.00529	0.94833	0.02088	classify_megaface	0.85963	0.00000	0.00000	0.00000	
20181027-100915	130000	130	0.1000	lfw	0.98233	0.00676	0.93133	0.02621	classify_megaface	0.84778	0.00000	0.00000	0.00000	
20181027-101914	131000	131	0.1000	lfw	0.97933	0.00467	0.90633	0.02934	classify_megaface	0.81212	0.00000	0.00000	0.00000	
20181027-102911	132000	132	0.1000	lfw	0.97833	0.00637	0.92933	0.01919	classify_megaface	0.81636	0.00000	0.00000	0.00000	
20181027-103909	133000	133	0.1000	lfw	0.98633	0.00521	0.94800	0.01887	classify_megaface	0.85614	0.00000	0.00000	0.00000	
20181027-104905	134000	134	0.1000	lfw	0.98150	0.00669	0.90567	0.02422	classify_megaface	0.81552	0.00000	0.00000	0.00000	
20181027-105905	135000	135	0.1000	lfw	0.98517	0.00535	0.93900	0.01732	classify_megaface	0.85809	0.00000	0.00000	0.00000	
20181027-110901	136000	136	0.1000	lfw	0.98450	0.00610	0.94667	0.01358	classify_megaface	0.85482	0.00000	0.00000	0.00000	
20181027-111902	137000	137	0.1000	lfw	0.98617	0.00558	0.94900	0.01674	classify_megaface	0.85802	0.00000	0.00000	0.00000	
20181027-112900	138000	138	0.1000	lfw	0.98400	0.00680	0.93033	0.01560	classify_megaface	0.84988	0.00000	0.00000	0.00000	
20181027-113857	139000	139	0.1000	lfw	0.98467	0.00623	0.94633	0.01923	classify_megaface	0.86445	0.00000	0.00000	0.00000	
20181027-114900	140000	140	0.0100	lfw	0.98000	0.00753	0.90333	0.01886	classify_megaface	0.84190	0.00000	0.00000	0.00000	
20181027-115858	141000	141	0.0100	lfw	0.99250	0.00507	0.98000	0.01022	classify_megaface	0.92247	0.00000	0.00000	0.00000	
20181027-120854	142000	142	0.0100	lfw	0.99217	0.00435	0.98000	0.01116	classify_megaface	0.92688	0.00000	0.00000	0.00000	
20181027-121851	143000	143	0.0100	lfw	0.99283	0.00483	0.98167	0.01241	classify_megaface	0.92976	0.00000	0.00000	0.00000	
20181027-122847	144000	144	0.0100	lfw	0.99250	0.00423	0.97900	0.01359	classify_megaface	0.93141	0.00000	0.00000	0.00000	
20181027-123846	145000	145	0.0100	lfw	0.99183	0.00456	0.98533	0.01067	classify_megaface	0.93190	0.00000	0.00000	0.00000	
20181027-124842	146000	146	0.0100	lfw	0.99233	0.00507	0.98167	0.01118	classify_megaface	0.93244	0.00000	0.00000	0.00000	
20181027-125841	147000	147	0.0100	lfw	0.99283	0.00395	0.97900	0.01184	classify_megaface	0.93210	0.00000	0.00000	0.00000	
20181027-130844	148000	148	0.0100	lfw	0.99200	0.00433	0.98167	0.01108	classify_megaface	0.93442	0.00000	0.00000	0.00000	
20181027-131847	149000	149	0.0100	lfw	0.99217	0.00478	0.97533	0.01470	classify_megaface	0.93477	0.00000	0.00000	0.00000	
20181027-132845	150000	150	0.0100	lfw	0.99283	0.00435	0.98233	0.01136	classify_megaface	0.93277	0.00000	0.00000	0.00000	
20181027-133843	151000	151	0.0100	lfw	0.99267	0.00484	0.98000	0.01220	classify_megaface	0.93138	0.00000	0.00000	0.00000	
20181027-134843	152000	152	0.0100	lfw	0.99067	0.00517	0.97833	0.01344	classify_megaface	0.93443	0.00000	0.00000	0.00000	
20181027-135841	153000	153	0.0100	lfw	0.99250	0.00359	0.98167	0.01157	classify_megaface	0.92611	0.00000	0.00000	0.00000	
20181027-140841	154000	154	0.0100	lfw	0.99200	0.00427	0.97833	0.01360	classify_megaface	0.92845	0.00000	0.00000	0.00000	
20181027-141847	155000	155	0.0100	lfw	0.99033	0.00515	0.97400	0.01718	classify_megaface	0.93199	0.00000	0.00000	0.00000	
20181027-142850	156000	156	0.0100	lfw	0.99150	0.00411	0.98067	0.01031	classify_megaface	0.93257	0.00000	0.00000	0.00000	
20181027-143847	157000	157	0.0100	lfw	0.99233	0.00359	0.97800	0.01360	classify_megaface	0.93021	0.00000	0.00000	0.00000	
20181027-144846	158000	158	0.0100	lfw	0.99267	0.00403	0.97567	0.01375	classify_megaface	0.93058	0.00000	0.00000	0.00000	
20181027-145848	159000	159	0.0100	lfw	0.99217	0.00428	0.98133	0.01002	classify_megaface	0.93136	0.00000	0.00000	0.00000	
20181027-150852	160000	160	0.0100	lfw	0.99267	0.00423	0.97667	0.01220	classify_megaface	0.93262	0.00000	0.00000	0.00000	
20181027-151855	161000	161	0.0100	lfw	0.99217	0.00380	0.96733	0.01625	classify_megaface	0.93091	0.00000	0.00000	0.00000	
20181027-152855	162000	162	0.0100	lfw	0.99317	0.00376	0.97333	0.01095	classify_megaface	0.92875	0.00000	0.00000	0.00000	
20181027-153855	163000	163	0.0100	lfw	0.99300	0.00433	0.97933	0.01254	classify_megaface	0.92814	0.00000	0.00000	0.00000	
20181027-154855	164000	164	0.0100	lfw	0.99183	0.00437	0.98133	0.01067	classify_megaface	0.92897	0.00000	0.00000	0.00000	
20181027-155857	165000	165	0.0100	lfw	0.99133	0.00458	0.98233	0.01174	classify_megaface	0.92951	0.00000	0.00000	0.00000	
20181027-160858	166000	166	0.0100	lfw	0.99250	0.00375	0.96900	0.01528	classify_megaface	0.92742	0.00000	0.00000	0.00000	
20181027-161858	167000	167	0.0100	lfw	0.99367	0.00482	0.98000	0.01406	classify_megaface	0.93074	0.00000	0.00000	0.00000	
20181027-162901	168000	168	0.0100	lfw	0.99183	0.00540	0.98033	0.00936	classify_megaface	0.93182	0.00000	0.00000	0.00000	
20181027-163902	169000	169	0.0100	lfw	0.99233	0.00389	0.97833	0.01108	classify_megaface	0.93002	0.00000	0.00000	0.00000	
20181027-164907	170000	170	0.0100	lfw	0.99283	0.00428	0.98367	0.01090	classify_megaface	0.92972	0.00000	0.00000	0.00000	
20181027-165909	171000	171	0.0100	lfw	0.99200	0.00499	0.97900	0.01592	classify_megaface	0.93229	0.00000	0.00000	0.00000	
20181027-170910	172000	172	0.0100	lfw	0.99333	0.00394	0.98000	0.01202	classify_megaface	0.93463	0.00000	0.00000	0.00000	
20181027-171911	173000	173	0.0100	lfw	0.99283	0.00402	0.97900	0.01221	classify_megaface	0.92808	0.00000	0.00000	0.00000	
20181027-172912	174000	174	0.0100	lfw	0.99300	0.00476	0.97900	0.01126	classify_megaface	0.93222	0.00000	0.00000	0.00000	
20181027-173912	175000	175	0.0100	lfw	0.99233	0.00436	0.97400	0.01436	classify_megaface	0.92464	0.00000	0.00000	0.00000	
20181027-174914	176000	176	0.0100	lfw	0.99083	0.00479	0.98067	0.01093	classify_megaface	0.93010	0.00000	0.00000	0.00000	
20181027-175915	177000	177	0.0100	lfw	0.99217	0.00568	0.97900	0.01165	classify_megaface	0.92865	0.00000	0.00000	0.00000	
20181027-180917	178000	178	0.0100	lfw	0.99300	0.00427	0.98067	0.01172	classify_megaface	0.93181	0.00000	0.00000	0.00000	
20181027-181918	179000	179	0.0100	lfw	0.99333	0.00441	0.98400	0.01009	classify_megaface	0.93063	0.00000	0.00000	0.00000	
20181027-182920	180000	180	0.0100	lfw	0.99117	0.00506	0.97267	0.01123	classify_megaface	0.92176	0.00000	0.00000	0.00000	
20181027-183921	181000	181	0.0100	lfw	0.99017	0.00589	0.97900	0.01283	classify_megaface	0.93120	0.00000	0.00000	0.00000	
20181027-184924	182000	182	0.0100	lfw	0.99317	0.00398	0.98300	0.01016	classify_megaface	0.93319	0.00000	0.00000	0.00000	
20181027-185929	183000	183	0.0100	lfw	0.99333	0.00408	0.97733	0.01548	classify_megaface	0.93600	0.00000	0.00000	0.00000	
20181027-190929	184000	184	0.0100	lfw	0.99350	0.00353	0.97500	0.01408	classify_megaface	0.93311	0.00000	0.00000	0.00000	
20181027-191930	185000	185	0.0100	lfw	0.99300	0.00356	0.97733	0.01162	classify_megaface	0.93240	0.00000	0.00000	0.00000	
20181027-192930	186000	186	0.0100	lfw	0.99267	0.00410	0.97800	0.01360	classify_megaface	0.92750	0.00000	0.00000	0.00000	
20181027-193932	187000	187	0.0100	lfw	0.99350	0.00391	0.97767	0.01065	classify_megaface	0.93535	0.00000	0.00000	0.00000	
20181027-194932	188000	188	0.0100	lfw	0.99133	0.00420	0.97700	0.01295	classify_megaface	0.92567	0.00000	0.00000	0.00000	
20181027-195932	189000	189	0.0100	lfw	0.99233	0.00455	0.98233	0.01044	classify_megaface	0.93158	0.00000	0.00000	0.00000	
20181027-200932	190000	190	0.0100	lfw	0.99317	0.00425	0.98400	0.01073	classify_megaface	0.93410	0.00000	0.00000	0.00000	
20181027-201932	191000	191	0.0100	lfw	0.99267	0.00403	0.98367	0.00983	classify_megaface	0.93186	0.00000	0.00000	0.00000	
20181027-202931	192000	192	0.0100	lfw	0.99267	0.00410	0.97833	0.01310	classify_megaface	0.92985	0.00000	0.00000	0.00000	
20181027-203934	193000	193	0.0100	lfw	0.99167	0.00494	0.98167	0.01276	classify_megaface	0.93585	0.00000	0.00000	0.00000	
20181027-204938	194000	194	0.0100	lfw	0.99333	0.00453	0.98033	0.01120	classify_megaface	0.93460	0.00000	0.00000	0.00000	
20181027-205940	195000	195	0.0100	lfw	0.99150	0.00425	0.98167	0.01222	classify_megaface	0.93490	0.00000	0.00000	0.00000	
20181027-210941	196000	196	0.0100	lfw	0.99317	0.00398	0.97633	0.01410	classify_megaface	0.93156	0.00000	0.00000	0.00000	
20181027-211941	197000	197	0.0100	lfw	0.99183	0.00425	0.97333	0.01563	classify_megaface	0.93294	0.00000	0.00000	0.00000	
20181027-212943	198000	198	0.0100	lfw	0.99167	0.00408	0.97600	0.01698	classify_megaface	0.93404	0.00000	0.00000	0.00000	
20181027-213945	199000	199	0.0100	lfw	0.99217	0.00358	0.98267	0.00952	classify_megaface	0.93285	0.00000	0.00000	0.00000	
20181027-214944	200000	200	0.0100	lfw	0.99250	0.00461	0.97800	0.01352	classify_megaface	0.93342	0.00000	0.00000	0.00000	
20181027-215945	201000	201	0.0100	lfw	0.99283	0.00489	0.98200	0.01013	classify_megaface	0.92795	0.00000	0.00000	0.00000	
20181027-220948	202000	202	0.0100	lfw	0.99233	0.00528	0.98167	0.01222	classify_megaface	0.92679	0.00000	0.00000	0.00000	
20181027-221949	203000	203	0.0100	lfw	0.99167	0.00477	0.96933	0.01576	classify_megaface	0.92849	0.00000	0.00000	0.00000	
20181027-222951	204000	204	0.0100	lfw	0.99150	0.00491	0.98300	0.01027	classify_megaface	0.93082	0.00000	0.00000	0.00000	
20181027-223953	205000	205	0.0100	lfw	0.99267	0.00448	0.98133	0.01301	classify_megaface	0.93294	0.00000	0.00000	0.00000	
20181027-224954	206000	206	0.0100	lfw	0.99150	0.00398	0.98333	0.01075	classify_megaface	0.92845	0.00000	0.00000	0.00000	
20181027-225955	207000	207	0.0100	lfw	0.99283	0.00472	0.98233	0.01065	classify_megaface	0.93242	0.00000	0.00000	0.00000	
20181027-230954	208000	208	0.0100	lfw	0.99283	0.00506	0.97900	0.01300	classify_megaface	0.93352	0.00000	0.00000	0.00000	
20181027-231954	209000	209	0.0100	lfw	0.99233	0.00403	0.97700	0.01370	classify_megaface	0.92891	0.00000	0.00000	0.00000	
20181027-232956	210000	210	0.0010	lfw	0.99300	0.00427	0.97867	0.01447	classify_megaface	0.93274	0.00000	0.00000	0.00000	
20181027-233957	211000	211	0.0010	lfw	0.99267	0.00351	0.98500	0.01014	classify_megaface	0.94431	0.00000	0.00000	0.00000	
20181027-234958	212000	212	0.0010	lfw	0.99417	0.00382	0.98667	0.01054	classify_megaface	0.94713	0.00000	0.00000	0.00000	
20181028-000000	213000	213	0.0010	lfw	0.99383	0.00358	0.98733	0.01031	classify_megaface	0.94840	0.00000	0.00000	0.00000	
20181028-001004	214000	214	0.0010	lfw	0.99400	0.00351	0.98433	0.01136	classify_megaface	0.94799	0.00000	0.00000	0.00000	
20181028-002006	215000	215	0.0010	lfw	0.99450	0.00325	0.98600	0.00952	classify_megaface	0.94778	0.00000	0.00000	0.00000	
20181028-003008	216000	216	0.0010	lfw	0.99383	0.00350	0.98700	0.01016	classify_megaface	0.94922	0.00000	0.00000	0.00000	
20181028-004012	217000	217	0.0010	lfw	0.99467	0.00306	0.98667	0.01043	classify_megaface	0.94956	0.00000	0.00000	0.00000	
20181028-005013	218000	218	0.0010	lfw	0.99367	0.00379	0.98633	0.01038	classify_megaface	0.94949	0.00000	0.00000	0.00000	
20181028-010013	219000	219	0.0010	lfw	0.99383	0.00350	0.98667	0.01043	classify_megaface	0.94932	0.00000	0.00000	0.00000	
20181028-011017	220000	220	0.0010	lfw	0.99367	0.00340	0.98467	0.01249	classify_megaface	0.95019	0.00000	0.00000	0.00000	
20181028-012019	221000	221	0.0010	lfw	0.99467	0.00306	0.98467	0.01118	classify_megaface	0.95038	0.00000	0.00000	0.00000	
20181028-013020	222000	222	0.0010	lfw	0.99433	0.00335	0.98500	0.01067	classify_megaface	0.94946	0.00000	0.00000	0.00000	
20181028-014021	223000	223	0.0010	lfw	0.99433	0.00327	0.98400	0.01172	classify_megaface	0.95019	0.00000	0.00000	0.00000	
20181028-015021	224000	224	0.0010	lfw	0.99383	0.00342	0.98533	0.01097	classify_megaface	0.94980	0.00000	0.00000	0.00000	
20181028-020028	225000	225	0.0010	lfw	0.99417	0.00335	0.98400	0.01104	classify_megaface	0.94947	0.00000	0.00000	0.00000	
20181028-021031	226000	226	0.0010	lfw	0.99417	0.00327	0.98700	0.00936	classify_megaface	0.95008	0.00000	0.00000	0.00000	
20181028-022034	227000	227	0.0010	lfw	0.99433	0.00351	0.98833	0.00910	classify_megaface	0.94939	0.00000	0.00000	0.00000	
20181028-023038	228000	228	0.0010	lfw	0.99433	0.00309	0.98567	0.01065	classify_megaface	0.95086	0.00000	0.00000	0.00000	
20181028-024041	229000	229	0.0010	lfw	0.99500	0.00289	0.98700	0.01016	classify_megaface	0.95115	0.00000	0.00000	0.00000	
20181028-025044	230000	230	0.0010	lfw	0.99367	0.00332	0.98733	0.00964	classify_megaface	0.95019	0.00000	0.00000	0.00000	
20181028-030044	231000	231	0.0010	lfw	0.99500	0.00357	0.98800	0.00921	classify_megaface	0.95005	0.00000	0.00000	0.00000	
20181028-031049	232000	232	0.0010	lfw	0.99517	0.00311	0.98767	0.00883	classify_megaface	0.95097	0.00000	0.00000	0.00000	
20181028-032051	233000	233	0.0010	lfw	0.99383	0.00334	0.98733	0.00940	classify_megaface	0.95032	0.00000	0.00000	0.00000	
20181028-033052	234000	234	0.0010	lfw	0.99467	0.00323	0.98733	0.00987	classify_megaface	0.95083	0.00000	0.00000	0.00000	
20181028-034054	235000	235	0.0010	lfw	0.99450	0.00299	0.98733	0.00929	classify_megaface	0.95097	0.00000	0.00000	0.00000	
20181028-035055	236000	236	0.0010	lfw	0.99450	0.00334	0.98600	0.01052	classify_megaface	0.95021	0.00000	0.00000	0.00000	
20181028-040058	237000	237	0.0010	lfw	0.99417	0.00367	0.98633	0.00948	classify_megaface	0.95036	0.00000	0.00000	0.00000	
20181028-041059	238000	238	0.0010	lfw	0.99433	0.00367	0.98800	0.00980	classify_megaface	0.95095	0.00000	0.00000	0.00000	
20181028-042102	239000	239	0.0010	lfw	0.99500	0.00333	0.98700	0.00983	classify_megaface	0.95100	0.00000	0.00000	0.00000	
20181028-043103	240000	240	0.0010	lfw	0.99333	0.00350	0.98700	0.01016	classify_megaface	0.95034	0.00000	0.00000	0.00000	
20181028-044104	241000	241	0.0010	lfw	0.99367	0.00340	0.98633	0.01038	classify_megaface	0.95135	0.00000	0.00000	0.00000	
20181028-045103	242000	242	0.0010	lfw	0.99400	0.00318	0.98733	0.01020	classify_megaface	0.95099	0.00000	0.00000	0.00000	
20181028-050102	243000	243	0.0010	lfw	0.99383	0.00325	0.98600	0.00987	classify_megaface	0.95135	0.00000	0.00000	0.00000	
20181028-051103	244000	244	0.0010	lfw	0.99417	0.00291	0.98733	0.01062	classify_megaface	0.95058	0.00000	0.00000	0.00000	
20181028-052102	245000	245	0.0010	lfw	0.99467	0.00356	0.98567	0.00932	classify_megaface	0.95222	0.00000	0.00000	0.00000	
20181028-053100	246000	246	0.0010	lfw	0.99433	0.00351	0.98700	0.01005	classify_megaface	0.95209	0.00000	0.00000	0.00000	
20181028-054102	247000	247	0.0010	lfw	0.99350	0.00337	0.98767	0.00943	classify_megaface	0.95182	0.00000	0.00000	0.00000	
20181028-055059	248000	248	0.0010	lfw	0.99317	0.00383	0.98633	0.01038	classify_megaface	0.95114	0.00000	0.00000	0.00000	
20181028-060058	249000	249	0.0010	lfw	0.99450	0.00358	0.98767	0.00844	classify_megaface	0.95138	0.00000	0.00000	0.00000	
20181028-061055	250000	250	0.0010	lfw	0.99367	0.00348	0.98633	0.01059	classify_megaface	0.95147	0.00000	0.00000	0.00000	
20181028-062057	251000	251	0.0010	lfw	0.99383	0.00373	0.98867	0.00945	classify_megaface	0.95125	0.00000	0.00000	0.00000	
20181028-063056	252000	252	0.0010	lfw	0.99433	0.00374	0.98833	0.00910	classify_megaface	0.95069	0.00000	0.00000	0.00000	
20181028-064057	253000	253	0.0010	lfw	0.99450	0.00325	0.98667	0.01043	classify_megaface	0.95137	0.00000	0.00000	0.00000	
20181028-065057	254000	254	0.0010	lfw	0.99333	0.00365	0.98933	0.00854	classify_megaface	0.95191	0.00000	0.00000	0.00000	
20181028-070057	255000	255	0.0010	lfw	0.99417	0.00352	0.98767	0.00857	classify_megaface	0.95169	0.00000	0.00000	0.00000	
20181028-071056	256000	256	0.0010	lfw	0.99500	0.00316	0.98867	0.00957	classify_megaface	0.95194	0.00000	0.00000	0.00000	
20181028-072056	257000	257	0.0010	lfw	0.99417	0.00300	0.98867	0.00909	classify_megaface	0.95204	0.00000	0.00000	0.00000	
20181028-073056	258000	258	0.0010	lfw	0.99450	0.00317	0.98667	0.00978	classify_megaface	0.95134	0.00000	0.00000	0.00000	
20181028-074055	259000	259	0.0010	lfw	0.99500	0.00316	0.98667	0.00919	classify_megaface	0.95202	0.00000	0.00000	0.00000	
20181028-075056	260000	260	0.0010	lfw	0.99450	0.00317	0.98600	0.01062	classify_megaface	0.95140	0.00000	0.00000	0.00000	
20181028-080056	261000	261	0.0010	lfw	0.99400	0.00300	0.98733	0.01009	classify_megaface	0.95114	0.00000	0.00000	0.00000	
20181028-081058	262000	262	0.0010	lfw	0.99467	0.00306	0.98667	0.00919	classify_megaface	0.95220	0.00000	0.00000	0.00000	
20181028-082056	263000	263	0.0010	lfw	0.99483	0.00311	0.98333	0.01164	classify_megaface	0.95146	0.00000	0.00000	0.00000	
20181028-083055	264000	264	0.0010	lfw	0.99433	0.00300	0.98867	0.00884	classify_megaface	0.95193	0.00000	0.00000	0.00000	
20181028-084057	265000	265	0.0010	lfw	0.99417	0.00335	0.98433	0.01106	classify_megaface	0.95193	0.00000	0.00000	0.00000	
20181028-085101	266000	266	0.0010	lfw	0.99467	0.00287	0.98767	0.00955	classify_megaface	0.95189	0.00000	0.00000	0.00000	
20181028-090101	267000	267	0.0010	lfw	0.99517	0.00263	0.98533	0.01087	classify_megaface	0.95196	0.00000	0.00000	0.00000	
20181028-091101	268000	268	0.0010	lfw	0.99417	0.00310	0.98833	0.00969	classify_megaface	0.95213	0.00000	0.00000	0.00000	
20181028-092059	269000	269	0.0010	lfw	0.99417	0.00352	0.98667	0.01065	classify_megaface	0.95123	0.00000	0.00000	0.00000	
20181028-093100	270000	270	0.0010	lfw	0.99433	0.00300	0.98733	0.00929	classify_megaface	0.95177	0.00000	0.00000	0.00000	
20181028-094059	271000	271	0.0010	lfw	0.99367	0.00340	0.98833	0.00910	classify_megaface	0.95181	0.00000	0.00000	0.00000	
20181028-095059	272000	272	0.0010	lfw	0.99383	0.00317	0.98833	0.00910	classify_megaface	0.95118	0.00000	0.00000	0.00000	
20181028-100102	273000	273	0.0010	lfw	0.99433	0.00300	0.98700	0.00900	classify_megaface	0.95243	0.00000	0.00000	0.00000	
20181028-101101	274000	274	0.0010	lfw	0.99417	0.00344	0.98700	0.00948	classify_megaface	0.95229	0.00000	0.00000	0.00000	
20181028-102105	275000	275	0.0010	lfw	0.99450	0.00366	0.98867	0.00945	classify_megaface	0.95165	0.00000	0.00000	0.00000	
20181028-103104	276000	276	0.0010	lfw	0.99350	0.00391	0.98533	0.01035	classify_megaface	0.95192	0.00000	0.00000	0.00000	
20181028-104104	277000	277	0.0010	lfw	0.99450	0.00308	0.98667	0.01033	classify_megaface	0.95298	0.00000	0.00000	0.00000	
20181028-105103	278000	278	0.0010	lfw	0.99400	0.00291	0.98867	0.00945	classify_megaface	0.95250	0.00000	0.00000	0.00000	
20181028-110103	279000	279	0.0010	lfw	0.99483	0.00311	0.98733	0.00867	classify_megaface	0.95198	0.00000	0.00000	0.00000	
20181028-111103	280000	280	0.0001	lfw	0.99317	0.00361	0.98567	0.01044	classify_megaface	0.95159	0.00000	0.00000	0.00000	
20181028-112103	281000	281	0.0001	lfw	0.99450	0.00325	0.98633	0.01027	classify_megaface	0.95325	0.00000	0.00000	0.00000	
20181028-113103	282000	282	0.0001	lfw	0.99417	0.00318	0.98733	0.00929	classify_megaface	0.95370	0.00000	0.00000	0.00000	
20181028-114103	283000	283	0.0001	lfw	0.99450	0.00308	0.98833	0.00934	classify_megaface	0.95386	0.00000	0.00000	0.00000	
20181028-115103	284000	284	0.0001	lfw	0.99500	0.00316	0.98700	0.00936	classify_megaface	0.95371	0.00000	0.00000	0.00000	
20181028-120105	285000	285	0.0001	lfw	0.99417	0.00281	0.98700	0.00948	classify_megaface	0.95386	0.00000	0.00000	0.00000	
20181028-121106	286000	286	0.0001	lfw	0.99350	0.00320	0.98667	0.00955	classify_megaface	0.95394	0.00000	0.00000	0.00000	
20181028-122110	287000	287	0.0001	lfw	0.99417	0.00344	0.98667	0.00978	classify_megaface	0.95418	0.00000	0.00000	0.00000	
20181028-123110	288000	288	0.0001	lfw	0.99383	0.00299	0.98733	0.00929	classify_megaface	0.95360	0.00000	0.00000	0.00000	
20181028-124108	289000	289	0.0001	lfw	0.99383	0.00299	0.98667	0.00978	classify_megaface	0.95420	0.00000	0.00000	0.00000	
20181028-125107	290000	290	0.0001	lfw	0.99417	0.00310	0.98733	0.00940	classify_megaface	0.95383	0.00000	0.00000	0.00000	
20181028-130109	291000	291	0.0001	lfw	0.99350	0.00320	0.98667	0.00978	classify_megaface	0.95409	0.00000	0.00000	0.00000	
20181028-131111	292000	292	0.0001	lfw	0.99417	0.00291	0.98733	0.00975	classify_megaface	0.95398	0.00000	0.00000	0.00000	
20181028-132111	293000	293	0.0001	lfw	0.99317	0.00337	0.98767	0.00907	classify_megaface	0.95365	0.00000	0.00000	0.00000	
20181028-133114	294000	294	0.0001	lfw	0.99517	0.00283	0.98800	0.00945	classify_megaface	0.95394	0.00000	0.00000	0.00000	
20181028-134114	295000	295	0.0001	lfw	0.99517	0.00283	0.98667	0.00955	classify_megaface	0.95432	0.00000	0.00000	0.00000	
20181028-135115	296000	296	0.0001	lfw	0.99483	0.00320	0.98633	0.00971	classify_megaface	0.95404	0.00000	0.00000	0.00000	
20181028-140117	297000	297	0.0001	lfw	0.99483	0.00302	0.98833	0.00872	classify_megaface	0.95386	0.00000	0.00000	0.00000	
20181028-141119	298000	298	0.0001	lfw	0.99433	0.00291	0.98667	0.01033	classify_megaface	0.95377	0.00000	0.00000	0.00000	
20181028-142119	299000	299	0.0001	lfw	0.99317	0.00293	0.98767	0.00955	classify_megaface	0.95416	0.00000	0.00000	0.00000	
20181028-143120	300000	300	0.0001	lfw	0.99467	0.00287	0.98767	0.00955	classify_megaface	0.95391	0.00000	0.00000	0.00000	
20181028-144122	301000	301	0.0001	lfw	0.99417	0.00291	0.98767	0.00943	classify_megaface	0.95414	0.00000	0.00000	0.00000	
20181028-145122	302000	302	0.0001	lfw	0.99500	0.00289	0.98700	0.00971	classify_megaface	0.95403	0.00000	0.00000	0.00000	
20181028-150122	303000	303	0.0001	lfw	0.99367	0.00314	0.98767	0.00955	classify_megaface	0.95392	0.00000	0.00000	0.00000	
20181028-151123	304000	304	0.0001	lfw	0.99500	0.00289	0.98733	0.00975	classify_megaface	0.95362	0.00000	0.00000	0.00000	
20181028-152124	305000	305	0.0001	lfw	0.99383	0.00325	0.98733	0.00940	classify_megaface	0.95377	0.00000	0.00000	0.00000	
20181028-153124	306000	306	0.0001	lfw	0.99417	0.00327	0.98700	0.00994	classify_megaface	0.95438	0.00000	0.00000	0.00000	
20181028-154125	307000	307	0.0001	lfw	0.99400	0.00300	0.98733	0.00975	classify_megaface	0.95381	0.00000	0.00000	0.00000	
20181028-155129	308000	308	0.0001	lfw	0.99450	0.00299	0.98833	0.00860	classify_megaface	0.95420	0.00000	0.00000	0.00000	
20181028-160129	309000	309	0.0001	lfw	0.99400	0.00291	0.98733	0.00940	classify_megaface	0.95418	0.00000	0.00000	0.00000	
